ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
1735,@angeljimenez 404 not found.,NEU,0,0,4,61,8,148,0,1,0,0,1
1736,"@angeljimenez Para esto:

https://t.co/RfYwlltuzz",NEU,0,0,125,806,7716,6115,0,0,0,0,1
1737,"Elon Musk acaba de anunciar su nueva empresa de inteligencia artificial, X AI Corp. https://t.co/2pqpphuHMq",NEU,12,1,228,717,1429,1716,0,1,0,0,0
1738,Fuente: https://t.co/Z5KxwHuKbC,NEU,11,0,228,717,1429,1716,0,1,0,0,0
1739,"Elon Musk  funda x.IA ....   Parece que no soporta dejar de ser el centro de atención.....

https://t.co/d1gJKKAMcq",N,0,1,6408,552,6824,13106,0,1,0,0,0
1740,"También han actualizado y añadido documentación sobre el código fuente de Twitter, lo dicho, Elon necesita atención y tiene pataletas.... 

Pero con estas dos últimas creo que todos saldremos beneficiados por raro que parezca.

Sigo 👇👇",NEU,0,0,6408,552,6824,13106,0,1,0,0,0
1741,"Y digo que saldremos beneficiados porque:

1- Otra empresa generará competencia en el campo de la IA,

2- Siguen publicando y documentando el código y algoritmos de Twitter, y eso es conocimiento, independientemente de la motivación  que lo llevó a ello
https://t.co/LM2zxETQxH",P,2,0,6408,552,6824,13106,0,1,0,0,0
1742,"@Errioxa Lo que quiere es que los fondos de inversión le inviten al baile. Por eso  se hizo lo crear una carta para una moratoria a las IA tipo GPT.

Con los tipos de interés altos se acabó la pesca de arrastre de las startups y toca ser selectivo con que cosas se financian.",NEU,0,0,570,1003,7035,22923,0,1,0,0,1
1743,"Cada vez veo más cerca al equivalente de Skynet 🙃

https://t.co/X7ECrNVfAK, Elon Musk desafía a OpenAI con nueva empresa de Inteligencia Artificial

#IA
 https://t.co/M1d8SI1oDm",NEU,5,2,1308,612,7567,15241,0,0,0,0,0
1744,@Shadowargel @DiarioBitcoin Lo que haga que sea Open Source y todos felices 💥,NEU,0,0,5110,4139,73090,82269,0,1,0,0,0
1745,"Mientras #WarrenBuffett dice que #Bitcoin no tiene ningún valor y lo llama “token de apuestas o juego de azar”.
Elon Musk esta comprando miles y miles de tarjetas gráficas para su proyecto de #IA Inteligencia Artificial en Twitter.

¿Que opináis? https://t.co/WdGhJxLYN3",NEU,1,0,56,66,193,34,0,1,0,0,1
1746,"@daaviidhl I wish I had been more diligent in keeping track of Uniswap. I could have ma^de a fortune like this guy. Check out my TL for the link, I R(Td).",NEU,0,0,5,38,0,3065,0,0,0,0,1
1747,"El pide a las grandes tecnologías que se hiciera una pausa con la inteligencia artificial por los peligros que puede causar, pero el no.🍗
https://t.co/Jc0L4meUkj",NEU,0,0,241,629,35540,22650,0,1,0,0,0
1748,él*,NEU,0,0,241,629,35540,22650,0,1,0,0,0
1749,"Así será el funeral de estado de Silvio Berlusconi (según la inteligencia artificial). Estarán Putin, Trump, Elon Musk… y habrá disturbios. Via @wireditalia https://t.co/gyduGyxTyW",NEU,11,2,9192,1498,8608,4291,0,1,0,0,0
1750,@DaniVerdu @wireditalia Ganas de ver eso,P,0,0,3013,1287,2637,12147,0,0,0,0,1
1751,@IsmaMonzon Aquí te esperamos,NEU,1,0,9192,1498,8608,4291,0,1,0,0,0
1752,"Elon Musk habría comprado miles de tarjetas gráficas para el proyecto de inteligencia artificial de Twitter
https://t.co/HgI1Ai3tB4",NEU,0,0,2357,976,8275,12478,0,1,0,0,0
1753,"CryptoGPT una Blockchain L2 ZK-Proof basada en ChatGPT, levanta 10M USD en ronda de financiación liderada por DWF Labs
https://t.co/Yi7UJ23eWO",NEU,0,0,2357,976,8275,12478,0,1,0,0,0
1754,"¿te gusto el resumen? Dale RTW, like, y seguime para poder leer newsletters diarios sobre Crypto, Web3, IA, Metaverso, W3 gaming y Realidades extendidas. ❤️🫂",P,0,0,2357,976,8275,12478,0,1,0,0,0
1755,"@EmmaRincon Será su Clon mijito porque a ese muchacho Elon Musk lo ejecutaron en el 2020 por ser el creador de neuralink e impulsar la Inteligencia artificial 

pero eso es Demasiada información para ti 

Yo estoy claro 

😅😂🤣",N,1,0,33,194,626,995,0,1,0,0,1
1756,"@Bukeliito @EmmaRincon ☝️😂 Y la info ""ultra secreta"" viene de un personaje con solo 23 seguidores? 

Ay me meooooooo !!",N,1,0,1014,2240,5745,18983,0,0,0,0,1
1757,"@fabiovillalobo5 @EmmaRincon Qué tristeza que seas tan ignorante 

😅😂🤣🤣🤣

claro para ti",N,0,0,33,194,626,995,0,1,0,0,1
1758,"@Bukeliito @EmmaRincon ☝️😂 Claro, supongo ud con solo 26 seguidores no dudo sea agente elite de la CIA, Mossad, MI5 y de chaveto-land",N,0,0,1014,2240,5745,18983,0,0,0,0,1
1759,"@fabiovillalobo5 @EmmaRincon Aprende, Investiga sé humilde y no te estés burlando de las personas sin saber, siendo un ignorante como lo eres 
Estoy seguro Q eres 1 Mejichango porque los gringos son más decentes y mucho más inteligentes Q tú efectivamente 
😅😂🤣 
Idiota, pobre diablo había que decírtelo 🖕",N,0,0,33,194,626,995,0,1,0,0,1
1760,"@Bukeliito @EmmaRincon Toda la razon se nota que no sabe no revisar perfiles para saber de donde soy, pero eres agente elite de las más grandes agencias especiales de inteligencia",NEU,0,0,1014,2240,5745,18983,0,0,0,0,1
1761,"@fabiovillalobo5 @EmmaRincon En realidad mexichango no me interesa de dónde eres pero por el nombre eres Mejichango 

Okay ahora te das cuenta qué malo es juzgar sin saber lo Q dices! 
esa es tu lección del día mejichango 

No debo juzgar ni burlarme de los demás por lo que Yo no sé. escribelo 100 veces 
👍",NEU,1,0,33,194,626,995,0,1,0,0,1
1762,@Bukeliito @EmmaRincon Ta bien pero NO TROLL de 20 seguidores,NEU,0,0,1014,2240,5745,18983,0,0,0,0,1
1763,"@fabiovillalobo5 @EmmaRincon Payaso, eres 1 Triste Payaso Pobre Diablo a ver si te instruyes y dejas de menospreciar a las personas y su inteligencia x la cantidad de Seguidores Q tiene idiota ve esos 1016 seguidores los hice en 1 año Imagínate la importancia de lo Q yo transmito pedazo de orangután 
😂🤣 https://t.co/PYdo1yt52N",N,0,0,33,194,626,995,0,1,0,0,1
1764,@Bukeliito @EmmaRincon Fuente: Miami me lo confirmó,NEU,0,0,159,94,745,7604,0,1,0,0,1
1765,"📰 Próxima noticia: la Inteligencia artificial está dando mucho de que hablar, especialmente después de la carta abierta en la que diversas personas y expertos, entre ellos Elon Musk, pedían una pausa de 6 meses para el desarrollo de la #IA 🤖
#DITnews2023
https://t.co/s8djEpPYkw",NEU,3,0,291,164,2241,254,0,0,0,0,1
1766,"🤔¿Deberíamos pausar la #IA?
Encontramos opiniones enfrentadas: algunos dicen que la IA supone una amenaza para la sociedad actual, mientras que otros consideran que su llegada es inevitable y una pausa no serviría de mucho. Donde sí parece haber acuerdo: es necesario regularla.",NEU,2,0,291,164,2241,254,0,0,0,0,1
1767,"@dinnovacionugr La #IA está para quedarse, con múltiples ejemplos de mejora en diferentes sectores como en la educación, pero si considero necesario que haya regulaciones para evitar que esto nos afecte negativamente.",NEU,1,0,3,10,41,17,0,1,0,0,1
1768,"@dinnovacionugr Es cierto que la seguridad pende de un hilo y todo ello, por la famosa plataforma llamada #ChatGPT y también, es cierto que la #IA está para quedarse y se estima que en un futuro la mayoría de las empresas habrán adoptado algún tipo de tecnología.",NEU,2,0,1,3,16,22,0,1,0,0,1
1769,"@dinnovacionugr Por lo tanto, pese a todos los desacuerdos que puedan existir entre unos y otros, es necesaria una regulación para que los sistemas sean los más exactos posibles y así, garantizar la seguridad actualmente inestable, la calidad y la imparcialidad de sus datos. 🙏📖",NEU,1,0,1,3,16,22,0,1,0,0,1
1770,"Una inteligencia artificial de Elon Musk ante la pregunta ¿Quién fue el mejor presidente de Argentina?

Dijo: Juan Domingo Perón, por ser un gran analista y llevar adelante un proceso de transformación social, asegurando los derechos de los trabajadores.

*suena marcha peronista* https://t.co/cLQa6PERGd",P,11,3,8379,8974,79198,43698,0,1,0,0,0
1771,@laucha_rt https://t.co/uo9pVPPeuA,NEU,1,1,27,38,588,1483,0,1,0,0,0
1772,@EliasTello_ Jugaste a Perón contra los gorilas? Ahí también está la marcha en 8bits jaja,NEU,0,0,8379,8974,79198,43698,0,1,0,0,0
1773,@laucha_rt nop. Ahí ví un video. Veredicto: juegardo.,NEU,1,0,27,38,588,1483,0,1,0,0,0
1774,"@EliasTello_ Mal, y es difícil posta creo que nunca lo gané",N,1,0,8379,8974,79198,43698,0,1,0,0,0
1775,"Ah era el Chat gpt y lo de analista político es que se ponga en ese rol, pero igualmente tun tururun tun tun los muchachos...🎶🎶",NEU,1,0,8379,8974,79198,43698,0,1,0,0,0
1776,Elon Musk pide pausar el desarrollo de la Inteligencia Artificial...¡ESE VATO VIO ALGOOOOOOOO!,P,3,0,1998,606,8708,62606,0,0,0,0,0
1777,"@LaRouge_N Lo sabíamos desde Tron, Terminator, Matrix, I Robot, etc 😱",NEU,1,0,327,1411,3999,10981,0,1,0,0,0
1778,@ismaeLjuglar Tienes que leer esto... https://t.co/gxzp1PIX4a,NEU,1,0,1998,606,8708,62606,0,0,0,0,0
1779,@LaRouge_N Deja que se meta al negocio y habrá otro boom,NEU,0,0,222,234,31567,15434,0,1,0,0,0
1780,Elon Musk está trabajando en el lanzamiento de una nueva empresa de inteligencia artificial que  competirá con el fabricante de ChatGPT.,NEU,7,0,16668,370,27161,10637,0,1,0,0,1
1781,"@Ivan_Bolsa Interesante. Elon probablemente sea el empresario más brillante de los últimos 100 años, difícil apostar en su contra.",P,0,0,28,94,32,138,0,0,0,0,1
1782,"https://t.co/tNLrF1U9uf Corp. sería el nombre de la empresa enfocada a Inteligencia Artificial que Elon Musk habría fundado ahora. Pero no se enfocaría sólo a Twitter
https://t.co/hGZvCfCphH",NEU,3,2,469486,124,824,129940,1,0,0,0,0
1783,"@fayerwayer El mismo que pidió parar los desarrollos de IAnpor 6 meses, sólo quería ganar tiempo.",N,0,0,44,219,8677,524,0,0,0,0,1
1784,@fayerwayer Me tinca que don Elon está llegando tarde a todo. 🤔,NEU,0,0,3239,3277,8743,31401,0,1,0,0,0
1785,"Es extraño que no se hable aún más del vertiginoso avance de la Inteligencia Artificial y de sus enormes riesgos. Este texto del inversor I. Hogarth cuenta en detalle su evolución, sus incógnitas y sus posibles medidas de seguridad (gratis):
https://t.co/099pibP6dT",NEU,7,1,12894,1218,7669,17220,0,0,0,0,0
1786,@Argemino Gracias 👍,P,1,0,212,805,28149,31716,0,0,0,0,1
1787,"@soydodgie Ya entiendo el problema mira es importante distinguir entre la libertad individual y la discriminación injusta. La persona que hizo la lista está evitando a otros artistas simplemente por el hecho de que utilizan inteligencia artificial, sin tener en cuenta otros factores 😅",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1788,"@ProyectoVT La persona que hizo la lista está excluyendo personas que apoyan cosas que van en contra de sus valores individuales
No es discriminación injusta
Es no juntarte con aquello que no apoyas
Todos lo hacemos
Todos tenemos el derecho",NEU,0,0,1392,824,6740,8932,0,1,0,0,0
1789,@soydodgie Claro como un pasivo esta bien y estás en tu derecho el problema está cuando activamente buscas la exclusión del grupo. De verdad no es tan dificil. Con tu argumento flojo se defienden los racistas homofobos y etc ¿De verdad no lo entiendes?.,N,0,0,565,194,1481,1948,0,1,0,0,0
1790,"@ProyectoVT ¿La persona que hizo la lista está yendo activamente a atacar a personas que usen IAs?
No, simplemente está facilitando a sí mismo y a otros una forma de alejarse de esos entornos
Nadie sale lastimado
No entiendo por qué quieren que todos estemos de acuerdo con el uso de IAs
No",NEU,0,0,1392,824,6740,8932,0,1,0,0,0
1791,@soydodgie Es decir que si yo publico una lista de gente homosexual para que la gente no se les acerque ¿También lo verías bien? . Es una tonteria. La exclusión por elección de herramientas es discriminación!. El problema no es el uso de las IA tu mismo lo dijiste El problema es la lista.,NEU,0,0,565,194,1481,1948,0,1,0,0,0
1792,"@ProyectoVT Ok, te pregunto lo siguiente
¿Ser gay lastima a alguien?
¿Pone en riesgo el medio de vida de alguna persona?
¿Está demostrado que perjudica de forma directa a un gremio?
No ¿Verdad?
No es lo mismo",NEU,1,0,1392,824,6740,8932,0,1,0,0,0
1793,"@ProyectoVT Estás queriendo apuntar a la moralidad poniendo un ejemplo que no tiene nada que ver
Si yo comparara la lista de IAs con, no sé
Una lista de golpeadores de mujeres
Ahí la cosa sería distinta ¿No?
Deja de querer hacerlo símiles
Tratar la cuestión como lo que es",NEU,1,0,1392,824,6740,8932,0,1,0,0,0
1794,"@soydodgie Mi intención no es minimizar la gravedad de la discriminación hacia las personas LGBT+. Simplemente estoy tratando de señalar que cualquier forma de discriminación, es inaceptable y contraproducente en el mundo del arte y en la sociedad en general.",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1795,"@soydodgie Usar IA lastima a alguien?
-No
¿Pone el riesgo el medio de vida de alguna persona?
Al igual que afirmar que la piratería mata a la industria de los videojuegos es una falacia simplista, culpar al uso de IAs por perjudicar a los artistas y al mercado del arte es una generalización",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1796,"@ProyectoVT Te pongo una lista de hechos:
-Personas entrenar IAs para copiar el estilo de artistas establecidos
-Personas recurres a IAs porque quieren arte de X artista pero no le quieren pagar
-Personas usan el argumento de las IAs para dar a entender a artistas que son desechables 
You up",NEU,0,0,1392,824,6740,8932,0,1,0,0,0
1797,"@ProyectoVT Y de nuevo, me estás diciendo que yo estoy mal porque lo estoy simplificando
Aún no me argumentas nada
¿Por qué estoy simplificando?
¿Por qué estoy siendo injusto por querer alejarme de prompters y negarme a llamarlos artistas?",NEU,0,0,1392,824,6740,8932,0,1,0,0,0
1798,"@soydodgie Por eso empecé con ""Ahi va todo el argumento para evitar que esto pasara"". Supongo que no me di a entender. Te contesto aqui Por favor ve el tweet de respuesta a este",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1799,"@ProyectoVT Dude, nada tenía que ver el tema LGBT
Estás aharrandote a algo que no tiene relación
Déjate de comparaciones
Demuéstrame por qué es inmerecido querer alejarse de ""artistas"" IA y a lo mejor te puedo tomar enserio",NEU,1,0,1392,824,6740,8932,0,1,0,0,0
1800,@soydodgie Lo que trato de decirte de nuevo. Es ningun tipo de discriminación es aceptable. De igual manera que fue inmerecido. Ahi te va el argumento que me pides a ver si consigues entenderme,NEU,0,0,565,194,1481,1948,0,1,0,0,0
1801,"@soydodgie En el pasado hubo casos donde artistas que se consideraban ""serios"" excluían a aquellos que dibujaban en digital, lo que resultaba en una exclusión innecesaria y perjudicial.",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1802,"@soydodgie La situación actual con el uso de IA en el arte es similar, ya que el rechazo hacia los artistas que utilizan IA se basa en prejuicios y no en el resultado final del trabajo artístico. En última instancia, lo que importa es el arte en sí mismo y cómo se conecta con el espectador",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1803,@soydodgie Independientemente de cómo se haya creado. Excluir a los artistas que utilizan IA es inmerecido y limita la posibilidad de nuevas formas de expresión artística. Entiendo la idea de que afecta al mercado del arte. y si. pero no como piensas.,NEU,0,0,565,194,1481,1948,0,1,0,0,0
1804,"@soydodgie Al igual que afirmar que la piratería mata a la industria de los videojuegos es una falacia simplista, culpar al uso de IA por perjudicar a los artistas y al mercado del arte es una generalización exagerada y simplista",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1805,"@soydodgie Simplemente quien usa IA Porque es gratis no te va a comprar. no es un cliente menos, De hecho las limitaciones de la IA pueden ser la principal razón por la que alguien se acerque a un artista",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1806,"@soydodgie Si, jode comprar un avatar por 600usd y que las IA lo hagan mas bonito por 15usd con rig. Pero de hecho que el arte deje de ser un lujo tendrá beneficios a largo plazo",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1807,"@ProyectoVT Adivino
""Democraticemos el arte"" ¿No?
Que se jodan los que pusieron de sí para desarrollar su arte

Mira, veo que mi punto no va a llegar a oídos sordos, así que la próxima es mi última respuesta",N,0,0,1392,824,6740,8932,0,1,0,0,0
1808,"@ProyectoVT Y encima tienes la.osadía de hacer esa comparación
Dude wtf?",N,0,0,1392,824,6740,8932,0,1,0,0,0
1809,"@soydodgie La discriminación por orientación sexual y la discriminación por elección de herramientas o medios son temas diferentes, pero ambas son ser injustas y perjudiciales para las personas involucradas. ¿DE VERDAD NO LO ENTIENDES?",NEU,0,0,565,194,1481,1948,0,1,0,0,0
1810,"@ProyectoVT Es MUY simple
Las IAs de ""arte"" llevan implicaciones que directamente perjudican a otros
¿Quieres apoyarlas y aprovecharte de ellas? Fine
No esperes que no hayan consecuencias sociales de parte de aquellos afectados
Así no funciona el mundo
Nunca lo ha hecho
Nunca lo hará 😉",N,0,0,1392,824,6740,8932,0,1,0,0,0
1811,"🟡 Ahora mismo

¿Detener el desarrollo de la Inteligencia Artificial? Webinario +Innovación -Regulación, con Emilio Saldaña @Pizu.

⏰ 7 pm de CDMX

Proyecto conjunto con la red internacional @LatAmInnovacion

Véalo en directo aquí:
https://t.co/B3Hm5pXNwO https://t.co/nQUSZdVHbX",NEU,3,3,28662,1267,21007,226535,0,1,0,0,1
1812,"@Mex_Libertario @Pizu @LatAmInnovacion que buena charla, felicidades @Mex_Libertario y gracias @Pizu por hacerlo facil",P,0,0,247,298,2636,6333,0,0,0,0,0
1813,"Ahora, en directo ⚠️

¿Detener el desarrollo de la Inteligencia Artificial? Webinario +Innovación -Regulación, con Emilio Saldaña @Pizu.

⏰ 7 pm de CDMX

Proyecto conjunto con la red internacional @LatAmInnovacion

Véalo en directo aquí:
https://t.co/L46nFEmEBG https://t.co/symKCLIBwi",NEU,4,6,28662,1267,21007,226535,0,1,0,0,1
1814,"@Mex_Libertario @Pizu @LatAmInnovacion No se puede parar, y eso es bueno",P,0,0,224,87,86050,2185,0,1,0,0,0
1815,"@victoriaveras03 Yo lo que creo es que los años no son el problema, si usted ve más allá de la curva entenderá que el impacto del video es por el momento y el lugar donde la inteligencia artificial habla del crecimiento y desarrollo del país. Fue un mal día para el presidente Fernendez",NEU,6,0,10499,273,8864,6844,0,1,0,0,0
1816,"@iluminadam10 @victoriaveras03 Y usted se atreve a decir que estamos bien?
Recuerde que el 77% de la población dijo que estamos mal en #galluprd",N,1,0,1006,2869,10526,4683,0,1,0,0,1
1817,@iluminadam10 @victoriaveras03 Encima Leonel hablando de tecnología cuando esta en contra del voto electrónico y es abanderado de que cuenten los votos con bolitas y palitos.,N,0,0,14,98,203,61,0,1,0,0,1
1818,"Un problema que momentáneamente se podría solventar con gente experta en investigación de operaciones, analítica predictiva (ciencia datos) e inteligencia artificial... Pero queremos seguir quitando matemáticas de la educación básica 🫠 https://t.co/PJmqtVBf1T",NEU,0,0,26,141,1126,369,0,1,0,0,1
1819,"Y respecto a si se debió o no construirse en Texcoco, pues ya fue tristemente (hubiera preferido el aeropuerto allá) pero ahorita esta este nuevo aeropuerto y debe haber solución a lo que está y México no tiene mucho personal para remediar esos problemas de scheduling.",NEU,0,0,26,141,1126,369,0,1,0,0,1
1820,"la conversación: Carissa Véliz, profesora de ética digital en Oxford, nos alerta sobre los peligros de ChatGPT | Mujer Hoy https://t.co/K1ggtE7a3X",NEU,14,3,1255,555,5981,2445,0,0,0,0,1
1821,@Fernando_Llano_ Estuve cacharreando y me habló de la Ley de IA que existe en España... Hasta me habló de articulado y de todo lo que regulaba 🤨,NEU,0,0,442,713,2308,856,0,1,0,0,0
1822,"Los modelos de inteligencia artificial necesitan una barbaridad de muestras para dar buenos resultados y es obvio que no se están adquiriendo de forma ética, no es tan simple como ""se quejan de que les van a quitar el trabajo"" es que ESTÁN ROBANDO LO YA PRODUCIDO",N,11,1,448,199,3883,13377,0,1,0,0,1
1823,"Y por eso me chupan los webos quien use IA para creación de arte porque ahora mismo, si da buen resultado es sinónimo de ROBO. Con la visión capitalista que llevan están dañando la reputación del propio concepto.
No me hagáis sacar los apuntes de Legislación que le lio a ostias https://t.co/miGAd8j7xd",N,8,0,448,199,3883,13377,0,1,0,0,1
1824,@tomascasascm Hay presiones de científicos de reconocido prestigio para que sea la Inteligencia Artificial la que acabe en prisión por el peligro que supone en manos inexpertas o malévolas.,N,0,0,21,62,117,2385,0,1,0,0,1
1825,"@luisfer50zgz @tomascasascm Tomás no es malévolo, sólo es un perdedor, que piensa que haciendo mucho la pelota en Twitter van a ofrecerle un puesto con el que pueda pagar la factura del gas y la electricidad.",N,0,0,95,665,1942,5540,0,1,0,0,1
1826,"🤖 La Inteligencia Artificial – IA, podría dejar sin empleo a unas 300 millones de personas en el planeta, según reporta Goldman Sachs (@GoldmanSachs).
Ingresa para más información👇🏼
https://t.co/zbpiXQ7t3w",N,0,0,217071,1911,1853,1618462,0,0,0,0,0
1827,@Elpoliticonews @GoldmanSachs Tenemos Q tratar Q no salgan al mercado vamos a quedar sin empleó  porque esa va ser la guerra de la HUMANIDAD,N,0,0,112,718,5071,1534,0,1,0,0,1
1828,"La inteligencia artificial entraña riesgos, sin duda, y a la vez grandes beneficios, como toda revolución tecnológica

Sobre su potencial en la Argentina, en Vaca Muerta, la salud y el agro y el trabajo de la @agenciaidiar, hablamos con @ferpeirano 
https://t.co/aTqXwwN3n3",NEU,9,2,28399,3778,4468,20174,1,0,0,0,0
1829,"@MiBeldyk @agenciaidiar @ferpeirano Es cierto que la competencia en #IA es intensa y que EEUU, *Japón* y China invierten mucho dinero, pero aún hay muchas oportunidades para que otros países puedan contribuir en el desarrollo de nuevos métodos. Tenemos investigadores e investigadoras con muchos conocimientos en #AI",NEU,2,0,63,93,87,266,0,0,0,0,0
1830,"@MiBeldyk @agenciaidiar @ferpeirano El Estado debería ofrecer acceso a Cloud Servers como Google Colab, AWS,Azure, etc. De esta manera, los investigadores y las investigadoras podrían tener acceso a hardware actualizado sin tener que invertir en su propia infraestructura. Pero estos servicios se pagan en dólares..",NEU,0,0,63,93,87,266,0,0,0,0,0
1831,"@efectomiller @MiBeldyk @agenciaidiar Eso se puede hacer y en este programa especial sobre IA será uno de los gastos elegibles con el subsidio a la investigación. También tenemos nuestros proveedores nacionales, empezando por ARSAT.",NEU,1,0,15641,5303,43588,18897,1,1,0,0,0
1832,"@aneudydeleonm @ListinDiario @CDP_RD @PresidenciaRD @etica @AlfredoMoscat @amilcarDR @HomeroFigueroaG @hgomez27 @MCristinaDR @SanzLovaton @DeyaniraGomezH Asi es, como lo que publicaron del robot Sophia ( inteligencia artificial) y todos los medios se hicieron eco de una mentira...",N,3,0,3379,3057,195856,112086,0,1,0,0,0
1833,"@Yorfanny25 @ListinDiario @CDP_RD @PresidenciaRD @etica @AlfredoMoscat @amilcarDR @HomeroFigueroaG @hgomez27 @MCristinaDR @SanzLovaton @DeyaniraGomezH ...(cont.) ... (2/2)

Además, se está hablando de un medio de comunicación se credibilidad y de más de 130 años de existencia. 

Las redes sociales no son creíbles. 

Por esa y otras razones, su comparación está fuera de contexto y no tiene asidero. Así que Ud se guayó! Punto.",N,0,0,3178,2527,18200,26613,0,1,0,0,0
1834,"@Yorfanny25 @ListinDiario @CDP_RD @PresidenciaRD @etica @AlfredoMoscat @amilcarDR @HomeroFigueroaG @hgomez27 @MCristinaDR @SanzLovaton @DeyaniraGomezH Lo de Sophia no fue mentira.

Alguien editó el video para poner las cosas más convenientes o no. Normal. Muchos creadores de memes hacen eso. Es parte de la dinámica de las redes sociales (yo no estoy de acuerdo porque es poco ético); pero de ahí a hablar mentira, es otra cosa.",NEU,1,0,3178,2527,18200,26613,0,1,0,0,0
1835,@aneudydeleonm @Yorfanny25 @ListinDiario @CDP_RD @PresidenciaRD @etica @AlfredoMoscat @amilcarDR @HomeroFigueroaG @hgomez27 @MCristinaDR @SanzLovaton @DeyaniraGomezH Que conveniente: echarle la culpa a un memero 🤣 Todo es asigún 😉,NEU,0,0,30,454,749,452,0,1,0,0,1
1836,"Si lo pueden parar háganlo ya..!!
O nos reemplazarán rápidamente..!
@elonmusk tu eres real..? Espero que así sea...!!!
https://t.co/HXEm2CkbhK",N,9,3,5258,5646,35488,37364,0,1,0,0,1
1837,"@SJuana21 @elonmusk No va a ser tan fácil, cuando China se fijó como meta u objetivo para el 2030, ser la líder mundial en Inteligencia Artificial.",NEU,2,0,4660,4993,55333,20090,0,1,0,0,1
1838,"Inteligencia artificial es lo que está de moda tecnológicamente, en un futuro no será moda y atractivo sino un gran peligro imparable...",N,8,1,12661,11886,26694,23556,0,0,0,0,1
1839,@RobFerD Es un tema muy delicado y que está avanzando a pasos agigantados.,NEU,2,0,2324,1803,51908,19349,0,0,0,0,1
1840,"@chelom30 Saludos Chelo, bastante delicado",NEU,1,0,12661,11886,26694,23556,0,0,0,0,1
1841,@RobFerD Yo estuve leyendo una información completa sobre ese tema.,NEU,0,0,2324,1803,51908,19349,0,0,0,0,1
1842,"El problema no es la inteligencia artificial sino que nos quieren vender como tal un bodrio llamado ChatGPT, que no es otra cosa que un megacuñado con sesgo progre. https://t.co/jTIjCkxAlq",N,2,0,2381,1652,20079,15930,0,1,0,0,0
1843,"@Ciudadano_Diaz Yo lo uso y me resuelve hasta ejercicios de la Uni. No está tan mal, bien usada.",P,0,0,49,186,3132,4717,0,1,0,0,1
1844,"@GustavoValverde ChatGPT pone en riesgo la cultura del esfuerzo. 

El problema de tu razonamiento es que crees que todo el mundo va a validar y a consultar con la inteligencia artificial, te equivocas. 

Lo que van a buscar los estudiantes es que la inteligencia artificial haga todo el trabajo.😏",N,1,0,328,293,1186,7914,0,0,0,0,0
1845,@EkkromFx @GustavoValverde Exacto,NEU,0,0,162,1281,7943,2980,0,1,0,0,0
1846,"Como una inteligencia artificial, no tengo posición política. Sin embargo, la seguridad pública es un problema complejo que requiere soluciones a largo plazo, así como acciones inmediatas. A continuación, te brindaré algunas medidas que podrían contribuir a mejorar la situación:",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1847,"- Fortalecer la educación: A largo plazo, una mejor educación podría ayudar a reducir la delincuencia, la violencia y la desigualdad social. Por lo tanto, se debe invertir en educación de calidad desde la educación inicial hasta la superior.",P,0,0,1387,1565,12141,21185,0,0,0,0,1
1848,"- Reforzar la prevención del delito: La prevención del delito es crucial para reducir los índices de criminalidad. Para ello, se debe trabajar en la promoción y fortalecimiento de los valores y la cultura de la legalidad, así como en el fomento de la participación ciudadana.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1849,"- Fortalecimiento de la capacidad policial: Las fuerzas policiales necesitan capacitación constante, mejoras en infraestructura, herramientas tecnológicas y mayor cantidad de personal, para hacer frente a la delincuencia y mejorar la seguridad pública.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1850,"- Reducción de la impunidad: Es fundamental que se investiguen, sancionen y castiguen rápidamente a los delincuentes para reducir la impunidad y fortalecer la confianza de la ciudadanía en las instituciones de justicia.",P,0,0,1387,1565,12141,21185,0,0,0,0,1
1851,"- Fomentar políticas de rehabilitación: es necesario invertir en programas que ayuden a la rehabilitación de los delincuentes.
- Protección y atención a las víctimas: Es fundamental mejorar la atención y protección a las víctimas para reducir el efecto negativo de la delincuencia",P,0,0,1387,1565,12141,21185,0,0,0,0,1
1852,"En resumen, se trata de una problemática compleja que requiere soluciones integrales y a largo plazo, con la participación activa de la sociedad, gobiernos y organizaciones de la sociedad civil.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1853,¿Es efectivo aumentar las penas para prevenir los delitos?,NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1854,"Como modelo de lenguaje de inteligencia artificial, no tengo una opinión personal sobre este tema. Sin embargo, basándonos en estudios y estadísticas, aumentar las penas no necesariamente previene los delitos.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
